ERCOT Total Solar Generation (MW),ERCOT Total Wind Generation (MW),Coastal Wind Generation (MW),North Wind Generation (MW),Panhandle Wind Generation (MW),South Wind Generation (MW),West Wind Generation (MW),Hour Ending,Year,Month,Day,Timestamp,Maximum energy deliverable before curtailment (MWh),Energy actually delivered (MWh),Curtailment (MWh),Price ($/MWh) at the nodal level in the Real Time market,TOTAL Actual Load (MW),SystemTotal Forecast Load (MW)
0.64,13335.0,490.59,1216.12,2114.66,2051.2,7462.43,1,2023,5,29,5/29/2023 1:00,25.2,24.2,1,15.9,43976.38,43491.709351
0.43,13245.12,1255.76,1077.89,2369.73,1143.13,7398.61,2,2023,5,29,5/29/2023 2:00,24.8,24.8,0,17.66,41955.5,40994.200439
0.49,9720.08,661.99,915.18,2113.92,642.74,5386.25,3,2023,5,29,5/29/2023 3:00,19.1,19.1,0,18.79,40537.65,39377.680786
0.43,6986.23,92.4,827.08,1343.21,678.26,4045.28,4,2023,5,29,5/29/2023 4:00,17.0,16.0,1,15.6,39514.03,38230.124817
0.43,5559.24,225.01,739.02,1066.92,881.34,2646.95,5,2023,5,29,5/29/2023 5:00,22.5,21.5,1,15.73,39312.23,37777.090759
0.77,4501.22,458.34,624.44,857.38,412.76,2148.3,6,2023,5,29,5/29/2023 6:00,20.1,19.1,1,14.38,39553.82,38006.409607
35.8,4203.92,108.87,497.42,731.64,505.64,2360.35,7,2023,5,29,5/29/2023 7:00,18.1,17.1,1,14.17,39746.69,38057.554382
2123.95,4005.32,91.53,546.38,521.72,388.88,2456.81,8,2023,5,29,5/29/2023 8:00,18.3,17.3,1,12.16,40348.91,38462.357849
7197.09,3445.63,231.95,433.08,506.92,213.78,2059.9,9,2023,5,29,5/29/2023 9:00,12.3,11.3,1,16.28,42344.45,41381.287109
9177.5,2880.55,129.85,187.56,784.24,217.9,1561.0,10,2023,5,29,5/29/2023 10:00,11.4,11.4,0,16.98,45673.17,45051.980469
10697.16,2144.46,150.86,123.73,719.27,194.56,956.04,11,2023,5,29,5/29/2023 11:00,6.8,6.8,0,19.63,49252.32,48580.090088
11427.43,1718.69,200.97,127.82,442.64,139.95,807.31,12,2023,5,29,5/29/2023 12:00,3.0,3.0,0,18.56,52513.94,51266.349609
11485.19,1703.62,438.42,162.41,316.74,153.84,632.21,13,2023,5,29,5/29/2023 13:00,0.5,0.5,0,18.53,55458.39,53243.209839
11005.4,1584.06,640.06,166.53,193.67,91.41,492.39,14,2023,5,29,5/29/2023 14:00,1.5,0.5,1,15.74,57538.43,55688.849121
10779.52,1507.13,700.43,185.29,137.03,61.13,423.25,15,2023,5,29,5/29/2023 15:00,1.7,0.7,1,13.17,59264.36,57075.329346
10943.36,1763.43,955.76,200.72,175.83,68.81,362.31,16,2023,5,29,5/29/2023 16:00,0.0,0.0,0,17.43,60531.97,58488.189697
10149.99,2132.01,1165.23,170.61,272.75,105.18,418.24,17,2023,5,29,5/29/2023 17:00,10.8,10.8,0,25.53,60770.08,59309.079956
8592.86,2996.64,1402.21,333.95,280.38,414.17,565.93,18,2023,5,29,5/29/2023 18:00,7.9,7.9,0,32.44,59852.23,59060.660767
7292.55,4344.55,1303.32,518.48,279.13,1134.33,1109.29,19,2023,5,29,5/29/2023 19:00,3.7,3.7,0,41.42,57907.88,56917.321533
4033.6,5731.33,1086.12,318.85,440.19,1393.55,2492.62,20,2023,5,29,5/29/2023 20:00,5.1,5.1,0,57.8,55691.53,55038.920898
435.51,8368.37,979.55,343.77,958.82,1575.01,4511.22,21,2023,5,29,5/29/2023 21:00,10.3,10.3,0,70.52,54261.8,53689.80957
1.12,11444.31,756.95,480.97,1703.9,1716.32,6786.17,22,2023,5,29,5/29/2023 22:00,8.7,8.7,0,52.27,53011.68,52610.909424
1.01,12620.24,709.5,591.08,2003.36,1301.1,8015.2,23,2023,5,29,5/29/2023 23:00,10.0,10.0,0,67.85,50332.41,49411.179932
0.41,12263.26,373.86,612.5,2091.35,1200.8,7984.75,24,2023,5,29,5/30/2023 0:00,27.8,27.8,0,32.3,46752.59,45652.260132
0.42,12016.46,127.97,628.23,2030.41,1044.92,8184.93,1,2023,5,30,5/30/2023 1:00,32.3,32.3,0,22.48,43612.31,42314.109985
0.42,11871.45,74.41,702.85,2076.66,763.32,8254.21,2,2023,5,30,5/30/2023 2:00,35.5,35.5,0,22.29,41502.82,39596.173828
0.42,11567.51,69.37,667.77,2104.51,708.34,8017.52,3,2023,5,30,5/30/2023 3:00,41.7,41.7,0,21.21,40005.8,37317.996338
0.41,10911.62,16.54,547.37,2249.58,512.3,7585.83,4,2023,5,30,5/30/2023 4:00,34.6,34.6,0,17.45,39201.76,36600.326965
0.97,9893.5,6.79,507.86,2262.08,303.32,6813.45,5,2023,5,30,5/30/2023 5:00,16.6,16.6,0,18.08,39186.58,36471.168762
1.11,8570.55,26.72,409.91,2018.64,192.43,5922.85,6,2023,5,30,5/30/2023 6:00,11.5,10.5,1,14.99,40241.16,37595.464233
52.18,7185.65,70.76,286.8,1585.59,163.7,5078.8,7,2023,5,30,5/30/2023 7:00,8.7,7.7,1,14.28,42031.88,39562.214294
2971.57,5689.16,95.3,170.04,1071.77,153.41,4198.64,8,2023,5,30,5/30/2023 8:00,4.8,3.8,1,11.71,43579.66,40915.650391
8873.97,3255.08,28.74,34.16,593.65,69.77,2528.76,9,2023,5,30,5/30/2023 9:00,1.4,0.4,1,10.8,45967.39,43378.759277
11362.04,2363.55,8.06,7.18,570.53,37.12,1740.66,10,2023,5,30,5/30/2023 10:00,1.0,0.0,1,10.64,48991.9,46646.119995
12006.77,1986.33,14.79,10.67,761.9,39.9,1159.07,11,2023,5,30,5/30/2023 11:00,2.0,1.0,1,11.88,52279.08,50042.629761
12192.35,2469.88,94.5,15.79,1034.72,54.24,1270.63,12,2023,5,30,5/30/2023 12:00,3.5,2.5,1,14.57,55623.53,53199.360229
12248.98,3213.34,250.47,21.33,1128.8,21.54,1791.2,13,2023,5,30,5/30/2023 13:00,2.7,2.7,0,17.46,58833.79,55718.30957
11240.81,3696.37,392.77,45.97,1198.25,23.05,2036.33,14,2023,5,30,5/30/2023 14:00,3.7,2.7,1,16.26,61599.56,58458.541016
10983.32,4367.32,526.92,104.66,1393.06,96.32,2246.36,15,2023,5,30,5/30/2023 15:00,7.6,6.6,1,13.58,63356.81,60946.769531
10715.79,5550.49,674.28,300.31,1640.51,217.37,2718.02,16,2023,5,30,5/30/2023 16:00,5.9,4.9,1,15.65,63897.11,63258.400269
9743.75,7136.48,922.05,260.83,1856.09,626.81,3470.7,17,2023,5,30,5/30/2023 17:00,3.3,3.3,0,21.79,63399.63,64489.930176
8880.07,9049.42,1169.41,159.99,1997.76,1262.2,4460.06,18,2023,5,30,5/30/2023 18:00,4.2,4.2,0,19.7,62488.46,64045.329956
7954.13,10033.9,1095.6,301.35,2160.6,1340.53,5135.82,19,2023,5,30,5/30/2023 19:00,13.6,13.6,0,25.13,61243.63,62512.459473
4362.94,10610.63,654.13,463.3,2170.01,1204.47,6118.72,20,2023,5,30,5/30/2023 20:00,15.7,15.7,0,49.91,59583.22,59749.50061
358.12,11703.22,455.79,869.31,2447.29,1160.77,6770.06,21,2023,5,30,5/30/2023 21:00,30.9,30.9,0,31.59,57993.26,57750.410767
0.59,14670.45,350.43,957.85,2724.38,1533.71,9104.08,22,2023,5,30,5/30/2023 22:00,37.2,37.2,0,20.15,56411.0,55991.658325
0.18,17271.85,273.72,1085.41,2668.6,1645.37,11598.75,23,2023,5,30,5/30/2023 23:00,32.9,32.9,0,16.94,53180.8,52536.379272
0.19,18058.27,233.17,1344.31,2425.7,1460.27,12594.82,24,2023,5,30,5/31/2023 0:00,37.4,36.4,1,14.23,49202.31,48405.360474
0.28,18532.07,166.37,1273.79,2486.19,1239.26,13366.46,1,2023,5,31,5/31/2023 1:00,28.8,27.8,1,12.89,45789.86,45078.890259
0.24,17569.14,48.32,1048.2,2176.75,1135.77,13160.1,2,2023,5,31,5/31/2023 2:00,28.3,27.3,1,16.08,43275.12,42190.459839
0.18,16528.93,14.12,894.68,2381.45,1139.15,12099.53,3,2023,5,31,5/31/2023 3:00,32.9,32.9,0,21.24,41522.47,40014.989502
0.18,14542.93,9.41,811.56,2397.88,1137.53,10186.55,4,2023,5,31,5/31/2023 4:00,35.6,34.6,1,15.22,40642.02,38883.169922
0.19,12803.62,12.61,731.66,2201.34,1217.12,8640.89,5,2023,5,31,5/31/2023 5:00,30.1,29.1,1,8.55,40062.98,38610.359802
1.14,11834.71,63.01,618.09,2618.71,1203.02,7331.88,6,2023,5,31,5/31/2023 6:00,16.1,15.1,1,5.68,40993.72,39512.750122
80.56,10454.24,75.35,555.06,2383.27,1224.07,6216.49,7,2023,5,31,5/31/2023 7:00,6.1,5.1,1,5.53,42507.36,41205.759766
2909.29,8860.23,109.79,240.62,2737.56,876.02,4896.24,8,2023,5,31,5/31/2023 8:00,4.6,3.6,1,5.77,44085.42,42687.029663
7559.02,6907.24,46.16,42.09,2279.04,536.56,4003.39,9,2023,5,31,5/31/2023 9:00,4.8,3.8,1,7.16,46750.41,44954.539917
9989.33,6898.92,202.7,32.3,1961.66,458.68,4243.58,10,2023,5,31,5/31/2023 10:00,1.5,0.5,1,11.63,49718.22,47853.700317
10921.67,6823.27,227.16,103.76,1710.05,494.87,4287.43,11,2023,5,31,5/31/2023 11:00,1.3,0.3,1,12.03,52938.58,51347.929688
11282.94,7397.63,271.75,138.25,1911.7,414.78,4661.15,12,2023,5,31,5/31/2023 12:00,1.0,0.0,1,15.14,56367.27,54667.959717
11410.57,9500.11,384.6,157.89,2591.86,426.55,5939.21,13,2023,5,31,5/31/2023 13:00,1.5,1.5,0,19.52,59508.59,57686.349976
11620.46,12322.63,623.1,152.5,3196.23,427.77,7923.03,14,2023,5,31,5/31/2023 14:00,4.6,4.6,0,17.54,62565.9,60745.550049
11200.82,14066.59,797.71,251.17,3249.71,379.55,9388.45,15,2023,5,31,5/31/2023 15:00,11.7,11.7,0,17.26,64679.69,63060.569336
11117.68,15065.63,840.62,349.38,2848.11,482.71,10544.81,16,2023,5,31,5/31/2023 16:00,15.1,15.1,0,18.81,66276.95,64630.259521
10144.88,16170.06,1138.82,479.41,2510.7,620.78,11420.35,17,2023,5,31,5/31/2023 17:00,16.6,16.6,0,24.64,66774.13,65506.061157
8952.99,17728.44,1628.52,619.93,2231.35,742.02,12506.62,18,2023,5,31,5/31/2023 18:00,20.8,20.8,0,28.73,66570.82,65385.949829
6662.1,19363.22,1844.41,798.57,2330.37,1242.37,13147.5,19,2023,5,31,5/31/2023 19:00,28.2,28.2,0,17.27,65384.9,64020.120605
2687.61,18489.4,1734.37,808.3,2199.8,1824.98,11921.95,20,2023,5,31,5/31/2023 20:00,30.1,30.1,0,18.07,62928.02,61524.738525
148.51,16836.18,1332.9,803.47,2033.5,2028.39,10637.92,21,2023,5,31,5/31/2023 21:00,29.6,29.6,0,18.31,60476.92,59519.868774
0.17,17671.65,1340.45,1000.91,1702.78,2105.06,11522.45,22,2023,5,31,5/31/2023 22:00,32.6,31.6,1,14.76,58425.45,57523.339966
0.2,19582.74,1304.62,1298.83,1937.02,2133.91,12908.36,23,2023,5,31,5/31/2023 23:00,34.1,33.1,1,15.2,54894.25,53826.900024
0.29,20444.66,1043.09,1392.06,2109.04,2211.3,13689.17,24,2023,5,31,6/1/2023 0:00,38.6,37.6,1,13.68,51262.46,49710.839355
0.26,20861.81,1141.86,1499.78,1961.1,2253.19,14005.88,1,2023,6,1,6/1/2023 1:00,47.2,46.2,1,15.47,47399.74,46061.389648
0.55,18965.62,1351.53,1382.71,1610.69,2193.36,12427.33,2,2023,6,1,6/1/2023 2:00,45.8,45.8,0,27.05,44826.07,43133.39978
0.26,16243.3,1315.77,1399.49,1896.43,2193.09,9438.52,3,2023,6,1,6/1/2023 3:00,39.6,39.6,0,34.05,42765.12,40744.319458
0.26,13457.91,1181.21,1350.1,1960.36,1884.94,7081.3,4,2023,6,1,6/1/2023 4:00,38.3,38.3,0,20.27,41590.76,39578.300293
0.27,11686.22,1093.59,1131.25,1765.19,1732.13,5964.06,5,2023,6,1,6/1/2023 5:00,27.5,27.5,0,17.9,41549.67,39202.590332
0.85,11151.67,1111.16,857.85,1969.05,1674.72,5538.89,6,2023,6,1,6/1/2023 6:00,18.1,17.1,1,13.87,42262.56,40083.429565
80.21,10465.63,1155.74,521.43,1656.22,1651.33,5480.91,7,2023,6,1,6/1/2023 7:00,13.6,12.6,1,12.55,43549.93,41730.679688
2209.08,9850.92,1139.89,326.28,1383.37,1427.23,5574.15,8,2023,6,1,6/1/2023 8:00,5.1,4.1,1,12.09,44901.98,43189.800293
5921.8,9750.13,789.37,200.72,1076.05,1243.33,6440.66,9,2023,6,1,6/1/2023 9:00,2.2,1.2,1,13.44,47269.77,45532.619995
7551.93,12629.81,1392.69,322.7,607.43,1584.44,8722.55,10,2023,6,1,6/1/2023 10:00,3.9,3.9,0,17.72,50366.59,48382.0896
8932.85,14477.28,1502.04,321.72,542.46,1661.84,10449.22,11,2023,6,1,6/1/2023 11:00,13.0,13.0,0,18.0,53925.11,51684.729614
9795.61,16239.05,1600.14,504.86,1270.77,1456.18,11407.1,12,2023,6,1,6/1/2023 12:00,24.3,24.3,0,23.24,57525.72,54825.698975
9932.0,17134.83,1834.79,719.34,1577.09,1390.73,11612.88,13,2023,6,1,6/1/2023 13:00,34.0,34.0,0,23.76,60195.32,57622.331177
9942.06,17591.65,2320.66,760.14,1755.56,1395.62,11359.67,14,2023,6,1,6/1/2023 14:00,30.0,30.0,0,17.47,62828.4,60698.789917
10233.47,17442.8,2473.39,749.38,1851.94,1442.85,10925.24,15,2023,6,1,6/1/2023 15:00,30.7,30.7,0,17.6,64953.21,63018.029907
9357.35,17642.99,2711.56,809.99,2487.43,1489.75,10144.26,16,2023,6,1,6/1/2023 16:00,30.2,30.2,0,17.41,66238.03,64863.981323
9473.48,16752.7,2969.99,848.76,2958.58,1513.71,8461.66,17,2023,6,1,6/1/2023 17:00,31.8,31.8,0,18.23,66428.71,65755.230103
8940.49,15675.7,2823.48,894.15,3096.02,1376.64,7485.41,18,2023,6,1,6/1/2023 18:00,27.0,26.0,1,15.56,66122.35,65654.739868
7412.65,15293.15,2538.79,857.01,2528.3,1464.83,7904.22,19,2023,6,1,6/1/2023 19:00,17.6,16.6,1,10.06,64536.14,64279.730225
3379.49,15756.08,2189.76,767.92,2631.47,1750.63,8416.3,20,2023,6,1,6/1/2023 20:00,17.0,16.0,1,15.34,62153.15,61825.539673
322.19,15651.97,1892.75,852.27,2469.88,1880.76,8556.31,21,2023,6,1,6/1/2023 21:00,15.9,15.9,0,18.54,60029.4,59605.428711
0.63,16559.58,1909.84,995.83,2282.53,2039.75,9331.63,22,2023,6,1,6/1/2023 22:00,15.8,15.8,0,34.52,58294.44,57900.01062
0.15,17409.98,1793.48,1187.99,2467.15,2081.06,9880.3,23,2023,6,1,6/1/2023 23:00,67.5,67.5,0,22.87,55149.19,54385.151001
0.14,17499.21,1575.29,916.23,2620.09,1927.62,10459.98,24,2023,6,1,6/2/2023 0:00,42.1,42.1,0,35.51,51254.29,50467.479492
0.61,17622.71,1341.25,825.68,2602.59,1772.7,11080.49,1,2023,6,2,6/2/2023 1:00,6.6,6.6,0,21.86,47883.17,48562.410156
0.67,17229.46,1069.26,1056.12,2489.21,1599.54,11015.33,2,2023,6,2,6/2/2023 2:00,16.3,16.3,0,81.72,45464.87,45598.769775
0.16,17104.96,730.03,1142.39,2374.67,1452.3,11405.57,3,2023,6,2,6/2/2023 3:00,31.3,31.3,0,44.28,43722.2,43419.609985
0.15,16971.06,558.27,1177.94,2072.86,1316.09,11845.9,4,2023,6,2,6/2/2023 4:00,40.5,40.5,0,26.74,42667.88,42261.620239
0.15,16646.22,723.95,1047.99,1742.73,1287.68,11843.87,5,2023,6,2,6/2/2023 5:00,36.9,36.9,0,20.5,42160.14,41966.110474
0.19,15989.19,891.65,779.43,1450.43,1330.96,11536.72,6,2023,6,2,6/2/2023 6:00,28.7,28.7,0,19.18,42795.95,42686.770386
89.47,13743.31,789.05,712.49,1050.5,1209.76,9981.51,7,2023,6,2,6/2/2023 7:00,26.5,25.5,1,15.59,44036.82,44042.650391
2172.69,11332.22,496.18,622.89,726.81,992.05,8494.29,8,2023,6,2,6/2/2023 8:00,13.7,13.7,0,17.49,45476.46,45287.309937
5469.48,9842.02,411.52,365.05,562.56,870.68,7632.21,9,2023,6,2,6/2/2023 9:00,3.9,2.9,1,13.42,48185.77,47721.37915
7707.91,10634.58,574.95,318.63,526.62,1251.21,7963.17,10,2023,6,2,6/2/2023 10:00,9.1,8.1,1,12.76,51422.81,51019.499268
9470.27,12126.76,989.92,552.8,734.89,1482.67,8366.48,11,2023,6,2,6/2/2023 11:00,23.8,22.8,1,12.23,55026.52,54640.960327
10077.43,12276.57,1314.99,713.94,902.09,1381.08,7964.47,12,2023,6,2,6/2/2023 12:00,38.1,37.1,1,13.1,58559.93,58078.299805
9970.09,12666.53,1574.39,716.56,967.25,1163.38,8244.95,13,2023,6,2,6/2/2023 13:00,25.9,25.9,0,17.69,61558.34,61209.360718
9499.88,14357.14,1620.52,648.18,1319.66,1059.15,9709.63,14,2023,6,2,6/2/2023 14:00,24.2,24.2,0,18.49,64235.03,64221.190796
8576.25,16649.3,1589.78,653.68,1492.81,1006.38,11906.65,15,2023,6,2,6/2/2023 15:00,30.2,30.2,0,19.25,66233.02,66526.010132
7794.21,19508.16,1936.77,805.01,1998.64,1202.48,13565.26,16,2023,6,2,6/2/2023 16:00,36.3,36.3,0,20.37,67379.85,67967.190308
6560.89,21110.87,2374.89,1027.06,2879.4,1507.99,13321.53,17,2023,6,2,6/2/2023 17:00,41.6,41.6,0,19.56,67530.15,68511.930298
6600.42,21304.38,2622.18,1211.93,2817.83,1898.41,12754.03,18,2023,6,2,6/2/2023 18:00,49.3,49.3,0,29.92,66971.58,67839.911011
6346.31,19918.65,2788.14,1145.23,1772.96,2174.92,12037.4,19,2023,6,2,6/2/2023 19:00,43.1,43.1,0,30.45,65542.73,65903.059326
2778.55,16075.7,2460.74,955.02,926.37,2254.52,9479.05,20,2023,6,2,6/2/2023 20:00,31.8,31.8,0,23.49,62892.7,63210.649048
272.62,14696.46,1876.63,840.73,1441.85,2329.35,8207.9,21,2023,6,2,6/2/2023 21:00,24.0,24.0,0,21.09,60336.85,60746.939941
0.62,10822.33,1710.27,867.49,728.39,2312.03,5204.15,22,2023,6,2,6/2/2023 22:00,26.0,25.0,1,11.61,57668.37,59084.390137
0.27,9835.79,1473.66,1042.85,400.79,2169.07,4749.42,23,2023,6,2,6/2/2023 23:00,68.2,67.2,1,8.59,55139.51,56065.69873
0.27,9726.02,1652.19,893.1,821.21,1922.77,4436.75,24,2023,6,2,6/3/2023 0:00,45.5,44.5,1,7.53,51650.34,52637.13916
18.68,7942.78,1258.29,741.18,1020.15,1448.69,3474.47,1,2023,6,3,6/3/2023 1:00,18.3,17.3,1,13.48,48158.04,47623.689697
0.27,6397.54,571.26,560.2,908.0,1436.69,2921.39,2,2023,6,3,6/3/2023 2:00,0.7,0.7,0,40.25,45219.2,44793.399536
0.26,5509.67,453.0,651.38,790.22,1397.76,2217.31,3,2023,6,3,6/3/2023 3:00,0.1,0.1,0,171.48,43041.05,42525.539734
0.24,4733.45,406.91,493.35,620.65,1529.53,1683.01,4,2023,6,3,6/3/2023 4:00,0.0,0.0,0,149.03,41640.06,40992.622803
0.24,4208.98,490.65,423.17,373.46,1660.34,1261.36,5,2023,6,3,6/3/2023 5:00,0.0,0.0,0,24.83,40999.29,40129.651794
0.24,4507.47,788.74,223.35,313.92,1573.65,1607.81,6,2023,6,3,6/3/2023 6:00,0.0,0.0,0,21.06,40679.3,39939.335876
78.97,4686.51,1230.96,100.42,283.93,1514.16,1557.04,7,2023,6,3,6/3/2023 7:00,0.4,0.4,0,22.55,40701.24,39945.677429
1684.28,4602.33,1302.52,74.99,185.07,1375.79,1663.96,8,2023,6,3,6/3/2023 8:00,3.2,3.2,0,21.01,41590.17,40827.183777
4835.01,3661.5,1187.6,24.13,97.15,909.63,1442.99,9,2023,6,3,6/3/2023 9:00,4.6,4.6,0,19.87,44398.91,43772.690063
7324.55,4166.79,1554.67,16.29,67.01,1375.14,1153.68,10,2023,6,3,6/3/2023 10:00,0.0,0.0,0,19.18,47350.07,47706.560913
8822.28,4292.46,1778.48,95.6,31.04,1539.14,848.2,11,2023,6,3,6/3/2023 11:00,0.0,0.0,0,17.15,50886.75,51701.420166
9464.75,3053.93,1077.51,132.88,22.99,1244.31,576.24,12,2023,6,3,6/3/2023 12:00,0.0,0.0,0,17.08,54356.01,55442.901001
10259.47,1542.49,362.77,101.03,46.1,612.16,420.43,13,2023,6,3,6/3/2023 13:00,0.0,0.0,0,17.43,57603.03,58724.200439
10844.93,1203.06,411.98,98.14,46.07,340.79,306.08,14,2023,6,3,6/3/2023 14:00,1.0,0.0,1,16.22,60344.11,61731.019531
10449.44,1836.84,950.54,122.44,45.17,366.28,352.41,15,2023,6,3,6/3/2023 15:00,0.0,0.0,0,17.12,62799.04,64158.571167
10338.06,2983.1,1748.96,136.18,79.27,514.11,504.58,16,2023,6,3,6/3/2023 16:00,1.0,0.0,1,16.15,64657.59,65715.889038
9918.54,3803.37,2112.71,208.39,83.68,639.4,759.19,17,2023,6,3,6/3/2023 17:00,0.6,0.6,0,17.9,65763.31,66174.970215
8960.16,4485.29,2018.17,185.91,101.74,827.12,1352.35,18,2023,6,3,6/3/2023 18:00,1.6,1.6,0,27.85,65488.25,65319.96167
6593.95,5917.45,2365.52,262.27,198.77,1412.23,1678.66,19,2023,6,3,6/3/2023 19:00,0.9,0.9,0,25.3,63568.51,63313.521729
2762.26,6044.9,1851.08,150.01,734.87,1134.79,2174.15,20,2023,6,3,6/3/2023 20:00,2.1,2.1,0,35.84,60287.84,60482.77002
183.26,7542.51,1164.99,603.4,1336.27,1325.39,3112.46,21,2023,6,3,6/3/2023 21:00,21.3,21.3,0,32.64,57807.76,57990.410645
0.58,7376.24,723.76,876.59,1015.6,1322.49,3437.8,22,2023,6,3,6/3/2023 22:00,22.4,22.4,0,44.02,55271.9,56351.319458
0.29,8368.28,1477.29,746.3,524.32,911.87,4708.5,23,2023,6,3,6/3/2023 23:00,13.7,13.7,0,50.74,52344.4,53842.790039
0.3,9426.98,1855.13,986.29,1190.89,765.66,4629.01,24,2023,6,3,6/4/2023 0:00,9.8,9.8,0,31.93,49122.28,50798.96936
0.73,8413.71,906.33,705.4,999.21,399.71,5403.06,1,2023,6,4,6/4/2023 1:00,7.4,7.4,0,22.13,46125.05,46189.681152
0.28,7773.66,1047.13,468.61,563.75,276.52,5417.65,2,2023,6,4,6/4/2023 2:00,2.1,2.1,0,34.27,43287.06,43703.199768
0.27,8408.85,1114.95,507.27,300.85,602.18,5883.6,3,2023,6,4,6/4/2023 3:00,2.0,2.0,0,20.79,41119.79,41768.595276
0.28,6328.73,951.56,376.02,411.22,653.17,3936.76,4,2023,6,4,6/4/2023 4:00,1.0,1.0,0,19.17,39643.46,40297.359741
0.27,4740.8,704.15,358.83,575.73,613.41,2488.68,5,2023,6,4,6/4/2023 5:00,0.4,0.4,0,18.08,38641.55,39296.623535
0.27,4530.03,513.66,771.52,667.73,786.33,1790.79,6,2023,6,4,6/4/2023 6:00,8.4,8.4,0,17.51,38537.01,38850.606506
57.15,4466.77,583.4,760.8,546.15,610.46,1965.96,7,2023,6,4,6/4/2023 7:00,2.5,2.5,0,17.3,38629.62,38473.347961
1578.46,3539.77,174.12,721.17,518.07,457.18,1669.23,8,2023,6,4,6/4/2023 8:00,2.1,1.1,1,13.75,39180.28,39099.994873
5184.77,1986.53,77.83,190.99,316.01,328.94,1072.76,9,2023,6,4,6/4/2023 9:00,1.0,0.0,1,10.69,40946.05,41564.244324
8084.37,1403.12,67.78,98.77,122.02,192.82,921.73,10,2023,6,4,6/4/2023 10:00,1.0,0.0,1,12.69,43582.83,44792.709839
9770.58,1448.62,152.94,202.27,63.05,150.96,879.4,11,2023,6,4,6/4/2023 11:00,4.3,3.3,1,14.72,46096.18,47976.280273
10750.81,1516.48,177.39,343.26,49.65,142.65,803.53,12,2023,6,4,6/4/2023 12:00,8.5,7.5,1,14.97,48879.82,51028.3396
11190.44,1269.61,142.18,304.8,124.54,101.4,596.69,13,2023,6,4,6/4/2023 13:00,6.6,5.6,1,13.67,51333.45,53916.550537
11070.84,1258.76,104.06,176.89,294.62,42.76,640.43,14,2023,6,4,6/4/2023 14:00,3.6,2.6,1,13.75,53336.76,56557.170654
10563.28,947.54,119.91,83.81,187.94,57.38,498.5,15,2023,6,4,6/4/2023 15:00,3.0,2.0,1,14.29,55661.85,58368.439941
10397.9,1393.52,375.49,130.34,202.18,119.41,566.1,16,2023,6,4,6/4/2023 16:00,3.0,2.0,1,14.04,57402.55,59419.72937
9605.31,2683.81,952.43,180.58,613.86,87.04,849.9,17,2023,6,4,6/4/2023 17:00,6.1,5.1,1,14.07,58334.64,59782.089966
8884.82,3636.05,1037.86,330.86,946.74,133.36,1187.23,18,2023,6,4,6/4/2023 18:00,9.7,8.7,1,16.15,58579.45,59272.47937
7481.18,5049.02,1444.36,197.77,1040.34,489.05,1877.5,19,2023,6,4,6/4/2023 19:00,4.5,3.5,1,16.22,57818.18,58153.330078
3783.44,5609.96,1415.64,153.6,599.01,512.74,2928.97,20,2023,6,4,6/4/2023 20:00,26.9,26.9,0,17.08,56106.51,56250.529175
317.1,6821.13,709.34,148.8,418.76,1279.02,4265.21,21,2023,6,4,6/4/2023 21:00,15.9,15.9,0,18.24,54541.27,54488.189331
0.29,7381.59,719.84,270.34,362.87,1329.18,4699.36,22,2023,6,4,6/4/2023 22:00,0.0,0.0,0,20.36,53178.0,53187.769165
0.29,6143.76,434.12,283.76,293.85,850.0,4282.03,23,2023,6,4,6/4/2023 23:00,0.0,0.0,0,19.38,50257.47,50448.040527
0.29,5059.09,258.07,267.11,290.35,987.43,3256.13,24,2023,6,4,6/5/2023 0:00,7.2,7.2,0,19.11,46890.31,47238.659912
0.31,3294.67,166.08,218.53,78.8,606.59,2224.67,1,2023,6,5,6/5/2023 1:00,19.3,19.3,0,18.31,44067.99,42911.310181
0.29,2447.15,58.3,210.73,48.55,256.73,1872.84,2,2023,6,5,6/5/2023 2:00,13.7,13.7,0,21.04,41955.37,40624.079956
0.29,2475.63,74.67,319.97,82.16,235.45,1763.38,3,2023,6,5,6/5/2023 3:00,15.6,15.6,0,19.54,40473.9,39189.203491
0.29,2757.78,49.78,461.57,204.36,280.99,1761.08,4,2023,6,5,6/5/2023 4:00,25.3,25.3,0,18.7,39631.8,38217.017578
0.28,3264.29,44.24,570.3,293.93,232.62,2123.2,5,2023,6,5,6/5/2023 5:00,20.7,20.7,0,18.89,39521.56,38100.582764
0.47,3445.26,59.94,441.61,391.0,177.46,2375.25,6,2023,6,5,6/5/2023 6:00,22.2,22.2,0,20.42,40687.66,39074.716919
56.74,3607.99,35.41,346.12,366.08,174.34,2686.04,7,2023,6,5,6/5/2023 7:00,10.6,10.6,0,22.61,42204.96,40826.42041
1735.83,3376.57,20.36,292.25,385.15,148.69,2530.12,8,2023,6,5,6/5/2023 8:00,0.2,0.2,0,18.29,43519.95,42337.449707
4337.46,1749.13,21.7,105.23,127.85,59.56,1434.79,9,2023,6,5,6/5/2023 9:00,0.0,0.0,0,17.36,45417.39,44373.619995
6345.75,978.34,46.76,49.95,47.38,60.03,774.22,10,2023,6,5,6/5/2023 10:00,0.0,0.0,0,16.84,47630.69,46997.800171
8929.8,773.53,144.01,114.57,128.03,60.05,326.87,11,2023,6,5,6/5/2023 11:00,1.4,0.4,1,15.72,50285.27,50058.469604
